source,target
296313427,858102156
1388509951073656834,858102156
1204859656750981120,858102156
384705988,858102156
1443621511424794625,858102156
1241515496874430470,858102156
1244739841272811525,858102156
299533731,858102156
793550612847792128,858102156
151634763,858102156
35185839,858102156
148102588,858102156
1346816172336017415,858102156
441532483,858102156
1129752684834304000,858102156
1412600736,858102156
104151416,858102156
394233824,858102156
3010809119,858102156
1143045858,858102156
1176411628872617984,858102156
2890841380,858102156
3092775645,858102156
217168395,858102156
33212966,858102156
1435149337412227072,858102156
1216359276526043138,858102156
4601792596,858102156
1306184062902636549,858102156
4185670835,858102156
429138551,858102156
1231305960720912384,858102156
4858701719,858102156
1894680457,858102156
1334162066979106817,858102156
1214250020192407552,858102156
1395627468296491014,858102156
743504627564437504,858102156
708715405364301824,858102156
1295890573,858102156
1277002716204740608,858102156
939187905347706880,858102156
1430136747162210304,858102156
4000659178,858102156
506394272,858102156
1233423417690464258,858102156
1241650430171643905,858102156
18016709,858102156
970012157269114881,858102156
88897287,858102156
560496453,858102156
381088456,858102156
213131653,858102156
463262629,858102156
1241607952089448448,858102156
2410535585,858102156
32915119,858102156
1364868522652930051,858102156
1081256727859945473,858102156
122462516,858102156
1250690855041748992,858102156
840890475926163457,858102156
3407636147,858102156
29022030,858102156
339638354,858102156
839428890351239171,858102156
4084752742,858102156
828512012636389376,858102156
213048153,858102156
834074272788258817,858102156
1028374570384977920,519403698
1264176953793433602,519403698
1210480751302643714,519403698
1281653677510533120,519403698
2737186634,519403698
3092547670,519403698
1183900837212545025,519403698
110379347,519403698
720679769814278144,519403698
927644373327769600,519403698
2846809783,519403698
2567746303,519403698
303642804,519403698
1125191570,519403698
1303014408386490368,519403698
743357929462472705,519403698
2538755274,519403698
1179495971480317952,519403698
4880759123,519403698
3093688247,519403698
1004280913642098688,519403698
1137131899,519403698
1017384663680241667,519403698
3401108140,519403698
910838153191321602,519403698
958441204718428160,519403698
2807785586,519403698
2990552903,519403698
122056732,519403698
795312274927915009,519403698
889923975563882497,519403698
1515504487,519403698
243101428,519403698
828943259653328896,519403698
2790104249,519403698
1206866599644422144,519403698
309260857,519403698
3041525356,519403698
891047935,519403698
1179776806716657664,519403698
364933926,519403698
371962436,519403698
760737967,519403698
928254495104163840,519403698
1413140130,519403698
1011197629,519403698
1550701339,519403698
406835266,519403698
2463262202,519403698
104146075,519403698
91446501,519403698
1027223755,519403698
398713337,519403698
1443621511424794625,32836658
1193212727365427200,32836658
1240252237496139776,32836658
1146410438621634561,32836658
2193804516,32836658
239448394,32836658
2282656489,32836658
1515504487,32836658
827278560540844033,32836658
242356875,32836658
155821457,32836658
324243627,32836658
3246174526,32836658
40500318,32836658
351988701,32836658
3102135736,32836658
2340094380,32836658
618386036,32836658
1923294468,32836658
16711719,32836658
210870282,32836658
119725733,32836658
318649378,32836658
1324038750,32836658
1261895798,32836658
83545627,32836658
1058855480,32836658
394012459,32836658
543773869,32836658
939249498,32836658
555538819,32836658
624587603,32836658
38935543,32836658
105580379,32836658
137335641,32836658
594112759,32836658
469627856,32836658
940143912441786368,59912779
273956547,59912779
7937552,59912779
946539265,59912779
237464126,59912779
32816585,59912779
1342732249,59912779
25648935,59912779
1239220720967786497,59912779
874310131,59912779
964210026,59912779
80529673,59912779
213131653,59912779
151634763,59912779
448675856,59912779
24675815,59912779
1031005303,59912779
703574390521339904,59912779
157431002,59912779
75419154,59912779
3196208987,59912779
392282526,59912779
448718342,59912779
1316223600,59912779
21359485,59912779
85377111,59912779
24742083,59912779
83370668,59912779
189873047,59912779
153204201,59912779
14214261,59912779
450719474,59912779
71264986,59912779
413168304,59912779
168203684,59912779
111351968,59912779
200257948,59912779
972688692,59912779
105580379,59912779
725680999,59912779
217168395,59912779
51163220,59912779
26991913,59912779
280924536,59912779
43751909,59912779
14562671,59912779
69554701,59912779
14932969,59912779
7841012,59912779
171616979,59912779
355766761,885920251275345921
15132816,885920251275345921
165677083,885920251275345921
2510998694,885920251275345921
935508174,885920251275345921
776532256831700993,885920251275345921
500887924,885920251275345921
121698506,885920251275345921
2538166105,885920251275345921
833657244273299457,885920251275345921
1145032212,885920251275345921
601779511,14994470
1430108198044905487,14994470
3923357841,14994470
869895020454834176,14994470
785086530440290304,14994470
19487774,14994470
1070646096958025731,14994470
1379984834,14994470
703602985436377088,14994470
1124234072694431745,14994470
617094473,14994470
1031005303,14994470
3823317141,14994470
210870282,14994470
116438442,14994470
286212353,14994470
4880759123,14994470
516691996,14994470
3196208987,14994470
448718342,14994470
2866066396,14994470
96305645,14994470
3488897477,14994470
335567631,14994470
137310688,14994470
217066611,14994470
82551736,14994470
93637670,14994470
265925346,14994470
563944571,14994470
384482621,14994470
14932969,14994470
2532259254,14994470
191384735,14994470
416359106,14994470
34696167,14994470
14562671,14994470
397266794,14994470
46944842,14994470
14256196,14994470
457503046,14994470
16160318,14994470
210135868,14994470
556506936,14994470
29258300,14994470
217262382,14994470
328617151,14994470
109329849,14994470
368399981,95492496
903298773526380545,95492496
776532256831700993,95492496
1647627914,95492496
32999332,95492496
920284787255971840,95492496
344824294,95492496
23311627,95492496
4622619358,95492496
210870282,95492496
554567458,95492496
1568211890,95492496
716983872748142592,95492496
50954970,95492496
731772204770332673,95492496
726856531149475840,95492496
16485136,95492496
716529781,95492496
3297604637,95492496
398115572,95492496
70112414,95492496
937568310,95492496
858565160,95492496
207656781,95492496
1377107172,95492496
2981623365,95492496
121698506,95492496
117991067,95492496
2917891588,95492496
2745391367,95492496
2192841890,95492496
1263584520768348161,1028162310
1256232064199938049,1028162310
1216322606850330624,1028162310
950110395376852995,950775655972704257
951390277687824384,950775655972704257
1123936429241925633,950775655972704257
3133465167,950775655972704257
1118913895547248646,950775655972704257
1270718833,950775655972704257
1061559807415590912,950775655972704257
986015486621245442,950775655972704257
896776339298144257,950775655972704257
3231121888,950775655972704257
1346816172336017415,301045554
94513864,301045554
1445118342231171076,301045554
955720799339581440,301045554
4860951638,301045554
1084746708582584320,301045554
1325414387847491585,301045554
1212803859640242176,301045554
715150850868580352,301045554
1588991978,301045554
824943963018784771,301045554
1231305960720912384,301045554
188740543,301045554
4000659178,301045554
3295260948,301045554
1377529507486269440,301045554
1187000692617240576,301045554
104151416,301045554
558852831,301045554
883992541724651521,301045554
723910423788003328,301045554
414638444,301045554
197055419,301045554
1362031607109066755,301045554
890460484029345792,301045554
812616124709961729,301045554
502866724,301045554
2767738372,301045554
731357093358411776,301045554
1110951542,301045554
1274083809240199170,301045554
3092547670,301045554
1332112269795319809,301045554
1289284747269738497,301045554
4880759123,301045554
90229590,301045554
1864562323,301045554
768344124780969984,301045554
98220893,301045554
843873610024587264,301045554
953553849402429440,301045554
14568279,301045554
2890841380,301045554
18114269,301045554
2819529281,301045554
3041525356,301045554
970012157269114881,301045554
1176411628872617984,301045554
1264499273460338688,301045554
1351227694508351493,301045554
2195610588,301045554
924887196,301045554
913103172499120133,301045554
98914851,301045554
932218828465102848,301045554
4084752742,301045554
1258282194373672960,301045554
3418377785,301045554
425371615,301045554
729892062628302849,301045554
2340094380,301045554
1058855480,301045554
113678730,301045554
3236026930,301045554
1349244517,301045554
3301699120,301045554
3289832331,301045554
3102135736,301045554
3120775190,301045554
324243627,301045554
990779461,301045554
137335641,301045554
1136337083684073473,839494585512562689
1484626648607690761,839494585512562689
616954922,839494585512562689
1281653677510533120,839494585512562689
2301314923,839494585512562689
4084752742,839494585512562689
31398692,839494585512562689
1303380549998964744,839494585512562689
812257178807660544,839494585512562689
1050639744,839494585512562689
1315198573,839494585512562689
1258105696639426560,839494585512562689
913103172499120133,839494585512562689
909722071583875072,839494585512562689
219310740,839494585512562689
1240252237496139776,839494585512562689
402734163,839494585512562689
496150923,839494585512562689
2916099886,839494585512562689
73864039,839494585512562689
1011652742350278658,839494585512562689
3091567133,839494585512562689
779898302531854336,839494585512562689
764575749198192640,839494585512562689
914117702725378049,839494585512562689
760021461524484096,839494585512562689
827870103823851520,839494585512562689
217066611,839494585512562689
3173726291,839494585512562689
3899103197,839494585512562689
840939737951145984,839494585512562689
3329938126,839494585512562689
91446501,839494585512562689
1187000692617240576,1347229978526674951
1131680176801292288,1347229978526674951
1443621511424794625,1347229978526674951
1350947236650377219,1347229978526674951
3019461083,1347229978526674951
1281653677510533120,1347229978526674951
1334162066979106817,1347229978526674951
197055419,1347229978526674951
1351227694508351493,1347229978526674951
72121242,1347229978526674951
1344288490117345287,1347229978526674951
953604352303947776,1347229978526674951
1027223755,1347229978526674951
1140570144034435073,1347229978526674951
